Dataset: ArticularyWordRecognition
Arguments: Namespace(batch_size=8, dataset='ArticularyWordRecognition', epochs=1000, eval=True, gpu=0, irregular=0, iters=None, loader='UEA', lr=0.001, max_threads=8, max_train_length=3000, repr_dims=320, run_name='UEA', save_every=None, seed=42)
Loading data... done
Epoch #67: train loss = 0.483042, val loss = 0.068684, total loss = 0.267109, Epoch time: 1.05 seconds, remaining time: 16.51 minutes
Epoch #68: train loss = 0.513172, val loss = 0.060455, total loss = 0.277249, Epoch time: 1.09 seconds, remaining time: 16.52 minutes
Epoch #69: train loss = 0.409419, val loss = 0.047254, total loss = 0.220685, Epoch time: 1.08 seconds, remaining time: 16.50 minutes
Epoch #70: train loss = 0.455303, val loss = 0.061867, total loss = 0.250273, Epoch time: 1.06 seconds, remaining time: 16.51 minutes
Epoch #71: train loss = 0.491357, val loss = 0.072091, total loss = 0.272866, Epoch time: 1.05 seconds, remaining time: 16.47 minutes
Epoch #72: train loss = 0.481930, val loss = 0.067620, total loss = 0.266022, Epoch time: 1.07 seconds, remaining time: 16.44 minutes
Epoch #73: train loss = 0.468423, val loss = 0.070425, total loss = 0.261016, Epoch time: 1.11 seconds, remaining time: 16.50 minutes
Epoch #74: train loss = 0.466918, val loss = 0.042308, total loss = 0.245642, Epoch time: 1.11 seconds, remaining time: 16.52 minutes
Epoch #75: train loss = 0.566706, val loss = 0.069906, total loss = 0.307810, Epoch time: 1.09 seconds, remaining time: 16.59 minutes
Epoch #76: train loss = 0.529835, val loss = 0.069884, total loss = 0.290142, Epoch time: 1.15 seconds, remaining time: 16.69 minutes
Epoch #77: train loss = 0.531165, val loss = 0.072687, total loss = 0.292240, Epoch time: 1.18 seconds, remaining time: 16.86 minutes
Epoch #78: train loss = 0.511743, val loss = 0.050946, total loss = 0.271610, Epoch time: 1.16 seconds, remaining time: 16.95 minutes
Epoch #79: train loss = 0.468589, val loss = 0.048385, total loss = 0.249610, Epoch time: 1.15 seconds, remaining time: 17.04 minutes
Epoch #80: train loss = 0.419795, val loss = 0.037918, total loss = 0.220789, Epoch time: 1.13 seconds, remaining time: 17.13 minutes
Epoch #81: train loss = 0.455928, val loss = 0.065581, total loss = 0.252508, Epoch time: 1.10 seconds, remaining time: 17.20 minutes
Epoch #82: train loss = 0.546842, val loss = 0.078183, total loss = 0.302611, Epoch time: 1.14 seconds, remaining time: 17.30 minutes
Epoch #83: train loss = 0.549647, val loss = 0.078291, total loss = 0.304011, Epoch time: 1.14 seconds, remaining time: 17.32 minutes
Epoch #84: train loss = 0.474542, val loss = 0.050702, total loss = 0.253667, Epoch time: 1.16 seconds, remaining time: 17.38 minutes
Epoch #85: train loss = 0.464223, val loss = 0.064153, total loss = 0.255736, Epoch time: 1.16 seconds, remaining time: 17.46 minutes
Epoch #86: train loss = 0.518026, val loss = 0.054903, total loss = 0.276680, Epoch time: 1.16 seconds, remaining time: 17.46 minutes
Epoch #87: train loss = 0.483977, val loss = 0.059931, total loss = 0.262995, Epoch time: 1.15 seconds, remaining time: 17.40 minutes
Epoch #88: train loss = 0.456608, val loss = 0.037739, total loss = 0.238324, Epoch time: 1.12 seconds, remaining time: 17.33 minutes
Epoch #89: train loss = 0.392156, val loss = 0.047188, total loss = 0.212384, Epoch time: 1.14 seconds, remaining time: 17.29 minutes
Epoch #90: train loss = 0.430587, val loss = 0.048079, total loss = 0.231252, Epoch time: 1.18 seconds, remaining time: 17.35 minutes
Epoch #91: train loss = 0.441996, val loss = 0.052557, total loss = 0.239049, Epoch time: 1.16 seconds, remaining time: 17.42 minutes
Epoch #92: train loss = 0.481894, val loss = 0.044238, total loss = 0.253819, Epoch time: 1.14 seconds, remaining time: 17.40 minutes
Epoch #93: train loss = 0.393566, val loss = 0.040855, total loss = 0.209759, Epoch time: 1.15 seconds, remaining time: 17.40 minutes
Epoch #94: train loss = 0.457593, val loss = 0.042315, total loss = 0.241181, Epoch time: 1.11 seconds, remaining time: 17.32 minutes
Epoch #95: train loss = 0.371761, val loss = 0.032121, total loss = 0.194765, Epoch time: 1.13 seconds, remaining time: 17.25 minutes
Epoch #96: train loss = 0.444533, val loss = 0.041302, total loss = 0.234399, Epoch time: 1.09 seconds, remaining time: 17.12 minutes
Epoch #97: train loss = 0.448721, val loss = 0.036847, total loss = 0.234082, Epoch time: 1.08 seconds, remaining time: 16.99 minutes
