Dataset: Epilepsy
Arguments: Namespace(batch_size=8, dataset='Epilepsy', epochs=1000, eval=True, gpu=1, irregular=0, iters=None, loader='UEA', lr=0.001, max_threads=8, max_train_length=3000, repr_dims=320, run_name='UEA', save_every=None, seed=42)
Loading data... done
Epoch #75: train loss = 1.108253, val loss = 0.211263, total loss = 0.659758, Epoch time: 0.96 seconds, remaining time: 14.77 minutes
Epoch #76: train loss = 0.972195, val loss = 0.146553, total loss = 0.559374, Epoch time: 0.96 seconds, remaining time: 14.75 minutes
Epoch #77: train loss = 0.958271, val loss = 0.144267, total loss = 0.551269, Epoch time: 0.96 seconds, remaining time: 14.73 minutes
Epoch #78: train loss = 0.908444, val loss = 0.110930, total loss = 0.509687, Epoch time: 0.96 seconds, remaining time: 14.70 minutes
Epoch #79: train loss = 0.979077, val loss = 0.125364, total loss = 0.552220, Epoch time: 0.96 seconds, remaining time: 14.68 minutes
Epoch #80: train loss = 1.064551, val loss = 0.202585, total loss = 0.633568, Epoch time: 0.96 seconds, remaining time: 14.65 minutes
Epoch #81: train loss = 0.974166, val loss = 0.145501, total loss = 0.559834, Epoch time: 0.96 seconds, remaining time: 14.64 minutes
Epoch #82: train loss = 0.938489, val loss = 0.111302, total loss = 0.524895, Epoch time: 0.96 seconds, remaining time: 14.62 minutes
Epoch #83: train loss = 0.973919, val loss = 0.135119, total loss = 0.554519, Epoch time: 0.96 seconds, remaining time: 14.60 minutes
Epoch #84: train loss = 0.929497, val loss = 0.137695, total loss = 0.533596, Epoch time: 0.96 seconds, remaining time: 14.59 minutes
Epoch #85: train loss = 0.867740, val loss = 0.138397, total loss = 0.503068, Epoch time: 0.96 seconds, remaining time: 14.57 minutes
Epoch #86: train loss = 0.972997, val loss = 0.125660, total loss = 0.549329, Epoch time: 0.96 seconds, remaining time: 14.56 minutes
Epoch #87: train loss = 0.955750, val loss = 0.132901, total loss = 0.544325, Epoch time: 0.96 seconds, remaining time: 14.54 minutes
Epoch #88: train loss = 0.954914, val loss = 0.119968, total loss = 0.537441, Epoch time: 0.96 seconds, remaining time: 14.53 minutes
Epoch #89: train loss = 0.878254, val loss = 0.108015, total loss = 0.493135, Epoch time: 0.96 seconds, remaining time: 14.51 minutes
Epoch #90: train loss = 0.885377, val loss = 0.123012, total loss = 0.504195, Epoch time: 0.96 seconds, remaining time: 14.49 minutes
Epoch #91: train loss = 0.846793, val loss = 0.101943, total loss = 0.474368, Epoch time: 0.96 seconds, remaining time: 14.48 minutes
Epoch #92: train loss = 0.954148, val loss = 0.142902, total loss = 0.548525, Epoch time: 0.96 seconds, remaining time: 14.46 minutes
Epoch #93: train loss = 0.983269, val loss = 0.125914, total loss = 0.554591, Epoch time: 0.96 seconds, remaining time: 14.44 minutes
Epoch #94: train loss = 0.945254, val loss = 0.098592, total loss = 0.521923, Epoch time: 0.96 seconds, remaining time: 14.43 minutes
Epoch #95: train loss = 0.855037, val loss = 0.128807, total loss = 0.491922, Epoch time: 0.96 seconds, remaining time: 14.41 minutes
Epoch #96: train loss = 0.833902, val loss = 0.079672, total loss = 0.456787, Epoch time: 0.96 seconds, remaining time: 14.39 minutes
Epoch #97: train loss = 0.784093, val loss = 0.082750, total loss = 0.433421, Epoch time: 0.96 seconds, remaining time: 14.38 minutes
Epoch #98: train loss = 0.832030, val loss = 0.081838, total loss = 0.456934, Epoch time: 0.96 seconds, remaining time: 14.37 minutes
Epoch #99: train loss = 0.800249, val loss = 0.100122, total loss = 0.450185, Epoch time: 0.96 seconds, remaining time: 14.35 minutes
Epoch #100: train loss = 0.806736, val loss = 0.083943, total loss = 0.445339, Epoch time: 0.96 seconds, remaining time: 14.34 minutes
Epoch #101: train loss = 0.859024, val loss = 0.089074, total loss = 0.474049, Epoch time: 0.96 seconds, remaining time: 14.32 minutes
Epoch #102: train loss = 0.816729, val loss = 0.099283, total loss = 0.458006, Epoch time: 0.96 seconds, remaining time: 14.31 minutes
Epoch #103: train loss = 1.048326, val loss = 0.154969, total loss = 0.601648, Epoch time: 0.96 seconds, remaining time: 14.28 minutes
Epoch #104: train loss = 0.975414, val loss = 0.149742, total loss = 0.562578, Epoch time: 0.96 seconds, remaining time: 14.26 minutes
Epoch #105: train loss = 0.944920, val loss = 0.175678, total loss = 0.560299, Epoch time: 0.96 seconds, remaining time: 14.24 minutes
Epoch #106: train loss = 0.895772, val loss = 0.139319, total loss = 0.517545, Epoch time: 0.96 seconds, remaining time: 14.23 minutes
Epoch #107: train loss = 0.855305, val loss = 0.111180, total loss = 0.483243, Epoch time: 0.96 seconds, remaining time: 14.21 minutes
Epoch #108: train loss = 0.819013, val loss = 0.109295, total loss = 0.464154, Epoch time: 0.96 seconds, remaining time: 14.19 minutes
Epoch #109: train loss = 0.796882, val loss = 0.086727, total loss = 0.441804, Epoch time: 0.96 seconds, remaining time: 14.17 minutes
Epoch #110: train loss = 0.849257, val loss = 0.083027, total loss = 0.466142, Epoch time: 0.96 seconds, remaining time: 14.16 minutes
Epoch #111: train loss = 0.826852, val loss = 0.082636, total loss = 0.454744, Epoch time: 0.96 seconds, remaining time: 14.14 minutes
Epoch #112: train loss = 0.756762, val loss = 0.087780, total loss = 0.422271, Epoch time: 0.96 seconds, remaining time: 14.13 minutes
Epoch #113: train loss = 0.754694, val loss = 0.075222, total loss = 0.414958, Epoch time: 0.96 seconds, remaining time: 14.11 minutes
Epoch #114: train loss = 0.751713, val loss = 0.070261, total loss = 0.410987, Epoch time: 0.96 seconds, remaining time: 14.10 minutes
Epoch #115: train loss = 0.860136, val loss = 0.122487, total loss = 0.491311, Epoch time: 0.96 seconds, remaining time: 14.08 minutes
Epoch #116: train loss = 0.861435, val loss = 0.109825, total loss = 0.485630, Epoch time: 0.96 seconds, remaining time: 14.06 minutes
Epoch #117: train loss = 0.838902, val loss = 0.109771, total loss = 0.474337, Epoch time: 0.96 seconds, remaining time: 14.05 minutes
Epoch #118: train loss = 0.716634, val loss = 0.073094, total loss = 0.394864, Epoch time: 0.96 seconds, remaining time: 14.04 minutes
Epoch #119: train loss = 0.836039, val loss = 0.098754, total loss = 0.467397, Epoch time: 0.96 seconds, remaining time: 14.02 minutes
Epoch #120: train loss = 0.849110, val loss = 0.118115, total loss = 0.483612, Epoch time: 0.96 seconds, remaining time: 14.00 minutes
Epoch #121: train loss = 0.723969, val loss = 0.078113, total loss = 0.401041, Epoch time: 0.96 seconds, remaining time: 13.98 minutes
Epoch #122: train loss = 0.800726, val loss = 0.085435, total loss = 0.443080, Epoch time: 0.96 seconds, remaining time: 13.97 minutes
Epoch #123: train loss = 0.678370, val loss = 0.059612, total loss = 0.368991, Epoch time: 0.96 seconds, remaining time: 13.96 minutes
Epoch #124: train loss = 0.736225, val loss = 0.109438, total loss = 0.422832, Epoch time: 0.96 seconds, remaining time: 13.94 minutes
Epoch #125: train loss = 0.759438, val loss = 0.071053, total loss = 0.415246, Epoch time: 0.96 seconds, remaining time: 13.93 minutes
Epoch #126: train loss = 0.809871, val loss = 0.101899, total loss = 0.455885, Epoch time: 0.96 seconds, remaining time: 13.91 minutes
Epoch #127: train loss = 0.770591, val loss = 0.066929, total loss = 0.418760, Epoch time: 0.96 seconds, remaining time: 13.89 minutes
Epoch #128: train loss = 0.806739, val loss = 0.077506, total loss = 0.442123, Epoch time: 0.96 seconds, remaining time: 13.88 minutes
Epoch #129: train loss = 0.747045, val loss = 0.074141, total loss = 0.410593, Epoch time: 0.96 seconds, remaining time: 13.86 minutes
Epoch #130: train loss = 0.755021, val loss = 0.075500, total loss = 0.415261, Epoch time: 0.96 seconds, remaining time: 13.85 minutes
